Day,Device Type,Visitor or Client,Visits,HL app start,HL app complete
2022-03-29T00:00:00Z,Desktop,visitor,605,14,5
2022-03-29T00:00:00Z,Desktop,client,58,0,24
2022-03-29T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-03-29T00:00:00Z,Mobile/Smartphone,visitor,387,14,3
2022-03-29T00:00:00Z,Mobile/Smartphone,client,31,0,20
2022-03-29T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-03-29T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-03-29T00:00:00Z,Tablet landscape,client,1,0,0
2022-03-29T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-03-29T00:00:00Z,::unspecified::,None,0,0,0
2022-03-30T00:00:00Z,Desktop,visitor,538,15,11
2022-03-30T00:00:00Z,Desktop,client,45,0,18
2022-03-30T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-03-30T00:00:00Z,Mobile/Smartphone,visitor,347,16,9
2022-03-30T00:00:00Z,Mobile/Smartphone,client,32,0,15
2022-03-30T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-03-30T00:00:00Z,Tablet landscape,visitor,7,1,0
2022-03-30T00:00:00Z,Tablet landscape,client,1,0,0
2022-03-30T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-03-30T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-03-30T00:00:00Z,::unspecified::,None,0,0,0
2022-03-31T00:00:00Z,Desktop,visitor,553,24,6
2022-03-31T00:00:00Z,Desktop,client,61,0,23
2022-03-31T00:00:00Z,Desktop,::unspecified::,19,0,0
2022-03-31T00:00:00Z,Mobile/Smartphone,visitor,408,20,1
2022-03-31T00:00:00Z,Mobile/Smartphone,client,16,0,14
2022-03-31T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-03-31T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-03-31T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-03-31T00:00:00Z,::unspecified::,None,0,0,0
2022-04-01T00:00:00Z,Desktop,visitor,489,12,4
2022-04-01T00:00:00Z,Desktop,client,48,0,15
2022-04-01T00:00:00Z,Desktop,::unspecified::,15,0,0
2022-04-01T00:00:00Z,Mobile/Smartphone,visitor,345,14,3
2022-04-01T00:00:00Z,Mobile/Smartphone,client,13,0,7
2022-04-01T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-04-01T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-04-01T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-04-01T00:00:00Z,::unspecified::,None,0,0,0
2022-04-02T00:00:00Z,Desktop,visitor,226,7,4
2022-04-02T00:00:00Z,Desktop,client,34,0,21
2022-04-02T00:00:00Z,Desktop,::unspecified::,14,0,0
2022-04-02T00:00:00Z,Mobile/Smartphone,visitor,350,4,1
2022-04-02T00:00:00Z,Mobile/Smartphone,client,16,0,4
2022-04-02T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-04-02T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-04-02T00:00:00Z,Tablet landscape,client,1,0,0
2022-04-02T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-04-02T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-02T00:00:00Z,::unspecified::,None,0,0,0
2022-04-03T00:00:00Z,Desktop,visitor,207,10,3
2022-04-03T00:00:00Z,Desktop,client,34,0,14
2022-04-03T00:00:00Z,Desktop,::unspecified::,11,0,0
2022-04-03T00:00:00Z,Mobile/Smartphone,visitor,362,10,2
2022-04-03T00:00:00Z,Mobile/Smartphone,client,16,0,8
2022-04-03T00:00:00Z,Mobile/Smartphone,::unspecified::,5,0,0
2022-04-03T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-04-03T00:00:00Z,Tablet landscape,client,1,0,1
2022-04-03T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-04-03T00:00:00Z,::unspecified::,None,0,0,0
2022-04-04T00:00:00Z,Desktop,visitor,548,16,6
2022-04-04T00:00:00Z,Desktop,client,51,0,16
2022-04-04T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-04-04T00:00:00Z,Mobile/Smartphone,visitor,381,9,3
2022-04-04T00:00:00Z,Mobile/Smartphone,client,25,0,16
2022-04-04T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-04-04T00:00:00Z,Tablet landscape,visitor,3,0,0
2022-04-04T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-04-04T00:00:00Z,::unspecified::,None,0,0,0
2022-04-05T00:00:00Z,Desktop,visitor,560,14,9
2022-04-05T00:00:00Z,Desktop,client,50,0,21
2022-04-05T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-04-05T00:00:00Z,Mobile/Smartphone,visitor,422,18,3
2022-04-05T00:00:00Z,Mobile/Smartphone,client,21,0,10
2022-04-05T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-04-05T00:00:00Z,Tablet landscape,visitor,10,0,0
2022-04-05T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-05T00:00:00Z,::unspecified::,visitor,1,0,0
2022-04-06T00:00:00Z,Desktop,visitor,599,20,4
2022-04-06T00:00:00Z,Desktop,client,50,0,14
2022-04-06T00:00:00Z,Desktop,::unspecified::,12,0,0
2022-04-06T00:00:00Z,Mobile/Smartphone,visitor,498,16,2
2022-04-06T00:00:00Z,Mobile/Smartphone,client,10,0,5
2022-04-06T00:00:00Z,Mobile/Smartphone,::unspecified::,5,0,0
2022-04-06T00:00:00Z,Tablet landscape,visitor,11,0,0
2022-04-06T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-06T00:00:00Z,::unspecified::,None,0,0,0
2022-04-07T00:00:00Z,Desktop,visitor,549,14,7
2022-04-07T00:00:00Z,Desktop,client,42,0,19
2022-04-07T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-04-07T00:00:00Z,Mobile/Smartphone,visitor,404,9,1
2022-04-07T00:00:00Z,Mobile/Smartphone,client,19,0,14
2022-04-07T00:00:00Z,Mobile/Smartphone,::unspecified::,11,0,0
2022-04-07T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-04-07T00:00:00Z,Tablet portrait,visitor,7,0,0
2022-04-07T00:00:00Z,::unspecified::,None,0,0,0
2022-04-08T00:00:00Z,Desktop,visitor,541,15,3
2022-04-08T00:00:00Z,Desktop,client,54,0,23
2022-04-08T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-04-08T00:00:00Z,Mobile/Smartphone,visitor,528,10,1
2022-04-08T00:00:00Z,Mobile/Smartphone,client,15,0,7
2022-04-08T00:00:00Z,Mobile/Smartphone,::unspecified::,9,0,0
2022-04-08T00:00:00Z,Tablet landscape,visitor,9,0,0
2022-04-08T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-04-08T00:00:00Z,::unspecified::,None,0,0,0
2022-04-09T00:00:00Z,Desktop,visitor,213,7,2
2022-04-09T00:00:00Z,Desktop,client,27,0,16
2022-04-09T00:00:00Z,Desktop,::unspecified::,6,0,0
2022-04-09T00:00:00Z,Mobile/Smartphone,visitor,446,7,1
2022-04-09T00:00:00Z,Mobile/Smartphone,client,12,0,5
2022-04-09T00:00:00Z,Mobile/Smartphone,::unspecified::,4,0,0
2022-04-09T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-04-09T00:00:00Z,Tablet landscape,client,3,0,4
2022-04-09T00:00:00Z,Tablet landscape,::unspecified::,2,0,0
2022-04-09T00:00:00Z,Tablet portrait,visitor,8,0,0
2022-04-09T00:00:00Z,::unspecified::,None,0,0,0
2022-04-10T00:00:00Z,Desktop,visitor,180,6,3
2022-04-10T00:00:00Z,Desktop,client,25,0,11
2022-04-10T00:00:00Z,Desktop,::unspecified::,5,0,0
2022-04-10T00:00:00Z,Mobile/Smartphone,visitor,384,11,1
2022-04-10T00:00:00Z,Mobile/Smartphone,client,13,0,2
2022-04-10T00:00:00Z,Mobile/Smartphone,::unspecified::,4,0,0
2022-04-10T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-04-10T00:00:00Z,Tablet landscape,client,1,0,0
2022-04-10T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-04-10T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-10T00:00:00Z,Tablet portrait,client,1,0,0
2022-04-10T00:00:00Z,::unspecified::,None,0,0,0
2022-04-11T00:00:00Z,Desktop,visitor,590,22,13
2022-04-11T00:00:00Z,Desktop,client,67,0,20
2022-04-11T00:00:00Z,Desktop,::unspecified::,24,0,0
2022-04-11T00:00:00Z,Mobile/Smartphone,visitor,412,17,1
2022-04-11T00:00:00Z,Mobile/Smartphone,client,21,0,6
2022-04-11T00:00:00Z,Mobile/Smartphone,::unspecified::,13,0,0
2022-04-11T00:00:00Z,Tablet landscape,visitor,7,1,0
2022-04-11T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-11T00:00:00Z,::unspecified::,None,0,0,0
2022-04-12T00:00:00Z,Desktop,visitor,567,29,4
2022-04-12T00:00:00Z,Desktop,client,46,0,13
2022-04-12T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-04-12T00:00:00Z,Mobile/Smartphone,visitor,459,17,2
2022-04-12T00:00:00Z,Mobile/Smartphone,client,23,0,13
2022-04-12T00:00:00Z,Mobile/Smartphone,::unspecified::,15,0,0
2022-04-12T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-04-12T00:00:00Z,Tablet portrait,visitor,6,0,0
2022-04-12T00:00:00Z,::unspecified::,None,0,0,0
2022-04-13T00:00:00Z,Desktop,visitor,478,13,7
2022-04-13T00:00:00Z,Desktop,client,45,0,19
2022-04-13T00:00:00Z,Desktop,::unspecified::,12,0,0
2022-04-13T00:00:00Z,Mobile/Smartphone,visitor,384,13,3
2022-04-13T00:00:00Z,Mobile/Smartphone,client,12,0,3
2022-04-13T00:00:00Z,Mobile/Smartphone,::unspecified::,5,0,0
2022-04-13T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-04-13T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-04-13T00:00:00Z,::unspecified::,None,0,0,0
2022-04-14T00:00:00Z,Desktop,visitor,373,14,7
2022-04-14T00:00:00Z,Desktop,client,50,0,11
2022-04-14T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-04-14T00:00:00Z,Mobile/Smartphone,visitor,351,10,1
2022-04-14T00:00:00Z,Mobile/Smartphone,client,16,0,7
2022-04-14T00:00:00Z,Mobile/Smartphone,::unspecified::,5,0,0
2022-04-14T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-04-14T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-04-14T00:00:00Z,Tablet portrait,client,1,0,0
2022-04-14T00:00:00Z,::unspecified::,None,0,0,0
2022-04-15T00:00:00Z,Desktop,visitor,151,7,4
2022-04-15T00:00:00Z,Desktop,client,34,0,7
2022-04-15T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-04-15T00:00:00Z,Mobile/Smartphone,visitor,274,9,3
2022-04-15T00:00:00Z,Mobile/Smartphone,client,14,0,7
2022-04-15T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-04-15T00:00:00Z,Tablet landscape,visitor,2,0,1
2022-04-15T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-04-15T00:00:00Z,Tablet portrait,client,1,0,1
2022-04-15T00:00:00Z,Tablet portrait,::unspecified::,1,0,0
2022-04-15T00:00:00Z,::unspecified::,None,0,0,0
2022-04-16T00:00:00Z,Desktop,visitor,142,2,1
2022-04-16T00:00:00Z,Desktop,client,15,0,7
2022-04-16T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-04-16T00:00:00Z,Mobile/Smartphone,visitor,243,9,2
2022-04-16T00:00:00Z,Mobile/Smartphone,client,12,0,11
2022-04-16T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-04-16T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-04-16T00:00:00Z,Tablet portrait,visitor,1,0,0
2022-04-16T00:00:00Z,::unspecified::,None,0,0,0
2022-04-17T00:00:00Z,Desktop,visitor,129,12,4
2022-04-17T00:00:00Z,Desktop,client,17,0,13
2022-04-17T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-04-17T00:00:00Z,Mobile/Smartphone,visitor,232,9,3
2022-04-17T00:00:00Z,Mobile/Smartphone,client,12,0,6
2022-04-17T00:00:00Z,Mobile/Smartphone,::unspecified::,7,0,0
2022-04-17T00:00:00Z,Tablet landscape,visitor,6,1,0
2022-04-17T00:00:00Z,Tablet portrait,client,1,0,2
2022-04-17T00:00:00Z,::unspecified::,None,0,0,0
2022-04-18T00:00:00Z,Desktop,visitor,207,13,5
2022-04-18T00:00:00Z,Desktop,client,36,0,18
2022-04-18T00:00:00Z,Desktop,::unspecified::,10,0,0
2022-04-18T00:00:00Z,Mobile/Smartphone,visitor,305,6,0
2022-04-18T00:00:00Z,Mobile/Smartphone,client,13,0,3
2022-04-18T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-04-18T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-04-18T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-04-18T00:00:00Z,::unspecified::,None,0,0,0
2022-04-19T00:00:00Z,Desktop,visitor,609,28,8
2022-04-19T00:00:00Z,Desktop,client,73,0,23
2022-04-19T00:00:00Z,Desktop,::unspecified::,23,0,0
2022-04-19T00:00:00Z,Mobile/Smartphone,visitor,357,16,8
2022-04-19T00:00:00Z,Mobile/Smartphone,client,19,0,5
2022-04-19T00:00:00Z,Mobile/Smartphone,::unspecified::,3,0,0
2022-04-19T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-04-19T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-04-19T00:00:00Z,::unspecified::,None,0,0,0
2022-04-20T00:00:00Z,Desktop,visitor,572,10,6
2022-04-20T00:00:00Z,Desktop,client,65,0,24
2022-04-20T00:00:00Z,Desktop,::unspecified::,23,0,0
2022-04-20T00:00:00Z,Mobile/Smartphone,visitor,412,15,3
2022-04-20T00:00:00Z,Mobile/Smartphone,client,14,0,6
2022-04-20T00:00:00Z,Mobile/Smartphone,::unspecified::,8,0,0
2022-04-20T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-04-20T00:00:00Z,Tablet landscape,client,1,0,0
2022-04-20T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-20T00:00:00Z,::unspecified::,None,0,0,0
2022-04-21T00:00:00Z,Desktop,visitor,550,10,2
2022-04-21T00:00:00Z,Desktop,client,45,0,17
2022-04-21T00:00:00Z,Desktop,::unspecified::,18,0,0
2022-04-21T00:00:00Z,Mobile/Smartphone,visitor,390,17,10
2022-04-21T00:00:00Z,Mobile/Smartphone,client,25,0,10
2022-04-21T00:00:00Z,Mobile/Smartphone,::unspecified::,14,0,0
2022-04-21T00:00:00Z,Tablet landscape,visitor,6,0,0
2022-04-21T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-04-21T00:00:00Z,::unspecified::,None,0,0,0
2022-04-22T00:00:00Z,Desktop,visitor,441,11,5
2022-04-22T00:00:00Z,Desktop,client,53,0,21
2022-04-22T00:00:00Z,Desktop,::unspecified::,13,0,0
2022-04-22T00:00:00Z,Mobile/Smartphone,visitor,336,19,3
2022-04-22T00:00:00Z,Mobile/Smartphone,client,23,0,7
2022-04-22T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-04-22T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-04-22T00:00:00Z,Tablet portrait,visitor,2,0,0
2022-04-22T00:00:00Z,::unspecified::,None,0,0,0
2022-04-23T00:00:00Z,Desktop,visitor,166,3,2
2022-04-23T00:00:00Z,Desktop,client,20,0,12
2022-04-23T00:00:00Z,Desktop,::unspecified::,7,0,0
2022-04-23T00:00:00Z,Mobile/Smartphone,visitor,280,10,3
2022-04-23T00:00:00Z,Mobile/Smartphone,client,21,0,9
2022-04-23T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-04-23T00:00:00Z,Tablet landscape,visitor,5,0,0
2022-04-23T00:00:00Z,Tablet portrait,visitor,5,0,0
2022-04-23T00:00:00Z,::unspecified::,None,0,0,0
2022-04-24T00:00:00Z,Desktop,visitor,172,9,7
2022-04-24T00:00:00Z,Desktop,client,24,0,10
2022-04-24T00:00:00Z,Desktop,::unspecified::,5,0,0
2022-04-24T00:00:00Z,Mobile/Smartphone,visitor,264,11,6
2022-04-24T00:00:00Z,Mobile/Smartphone,client,10,0,4
2022-04-24T00:00:00Z,Mobile/Smartphone,::unspecified::,5,0,0
2022-04-24T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-04-24T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-04-24T00:00:00Z,::unspecified::,None,0,0,0
2022-04-25T00:00:00Z,Desktop,visitor,229,15,6
2022-04-25T00:00:00Z,Desktop,client,29,0,17
2022-04-25T00:00:00Z,Desktop,::unspecified::,9,0,0
2022-04-25T00:00:00Z,Mobile/Smartphone,visitor,353,4,2
2022-04-25T00:00:00Z,Mobile/Smartphone,client,16,0,8
2022-04-25T00:00:00Z,Mobile/Smartphone,::unspecified::,10,0,0
2022-04-25T00:00:00Z,Tablet landscape,visitor,4,0,0
2022-04-25T00:00:00Z,Tablet landscape,client,1,0,0
2022-04-25T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-04-25T00:00:00Z,Tablet portrait,visitor,4,0,0
2022-04-25T00:00:00Z,::unspecified::,None,0,0,0
2022-04-26T00:00:00Z,Desktop,visitor,629,19,2
2022-04-26T00:00:00Z,Desktop,client,60,0,19
2022-04-26T00:00:00Z,Desktop,::unspecified::,16,0,0
2022-04-26T00:00:00Z,Mobile/Smartphone,visitor,451,24,5
2022-04-26T00:00:00Z,Mobile/Smartphone,client,24,0,12
2022-04-26T00:00:00Z,Mobile/Smartphone,::unspecified::,16,0,0
2022-04-26T00:00:00Z,Tablet landscape,visitor,7,0,0
2022-04-26T00:00:00Z,Tablet landscape,client,1,0,1
2022-04-26T00:00:00Z,Tablet landscape,::unspecified::,1,0,0
2022-04-26T00:00:00Z,Tablet portrait,visitor,3,0,0
2022-04-26T00:00:00Z,::unspecified::,None,0,0,0
2022-04-27T00:00:00Z,Desktop,visitor,692,15,4
2022-04-27T00:00:00Z,Desktop,client,52,0,17
2022-04-27T00:00:00Z,Desktop,::unspecified::,8,0,0
2022-04-27T00:00:00Z,Mobile/Smartphone,visitor,658,5,0
2022-04-27T00:00:00Z,Mobile/Smartphone,client,22,0,7
2022-04-27T00:00:00Z,Mobile/Smartphone,::unspecified::,6,0,0
2022-04-27T00:00:00Z,Tablet landscape,visitor,8,0,0
2022-04-27T00:00:00Z,Tablet landscape,client,1,0,1
2022-04-27T00:00:00Z,Tablet portrait,visitor,12,0,0
2022-04-27T00:00:00Z,::unspecified::,visitor,1,0,0
2022-04-28T00:00:00Z,Desktop,visitor,764,21,6
2022-04-28T00:00:00Z,Desktop,client,85,0,24
2022-04-28T00:00:00Z,Desktop,::unspecified::,22,0,0
2022-04-28T00:00:00Z,Mobile/Smartphone,visitor,813,17,5
